"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Chuck Hayes",198.12,29,1.7,1.8,0.7,7.6,"2014-15"
"Chris Kaman",213.36,74,8.6,6.5,0.9,0.6,"2014-15"
"Greg Monroe",210.82,69,15.9,10.2,2.1,-1.7,"2014-15"
"Greg Smith",208.28,42,1.9,1.9,0.2,-1.3,"2014-15"
"Greg Stiemsma",210.82,17,0.8,0.9,0.2,-16.8,"2014-15"
"Julius Randle",205.74,1,2,0,0,-74.1,"2014-15"
"Jrue Holiday",193.04,40,14.8,3.4,6.9,3.5,"2014-15"
"Josh Smith",205.74,83,12.4,6.4,3.3,0.1,"2014-15"
"Josh McRoberts",208.28,17,4.2,2.6,1.9,6.1,"2014-15"
"Jose Calderon",190.5,42,9.1,3,4.7,-14.5,"2014-15"
"Jorge Gutierrez",190.5,20,2.7,1.3,1.1,-7,"2014-15"
"Jordan Hill",208.28,70,12,7.9,1.5,-10.9,"2014-15"
"Jordan Hamilton",200.66,14,2.7,1.1,0.5,-7,"2014-15"
"Jordan Farmar",187.96,36,4.6,1.2,1.9,-4.7,"2014-15"
"Jordan Clarkson",195.58,59,11.9,3.2,3.5,-8.6,"2014-15"
"Jordan Adams",195.58,30,3.1,0.9,0.5,1.3,"2014-15"
"Jonas Valanciunas",213.36,80,12,8.7,0.5,-0.7,"2014-15"
"Jonas Jerebko",208.28,75,6,3.8,0.9,5.2,"2014-15"
"Jon Leuer",208.28,63,4.5,3.3,0.7,-1.2,"2014-15"
"Johnny O'Bryant III",205.74,34,2.9,1.9,0.5,-13.9,"2014-15"
"John Wall",193.04,79,17.6,4.6,10,5.3,"2014-15"
"John Salmons",198.12,21,2,1,0.6,-12.1,"2014-15"
"John Lucas III",180.34,21,4.7,0.8,2.9,-9.1,"2014-15"
"John Jenkins",193.04,24,5.6,1.6,0.5,-3.9,"2014-15"
"John Henson",210.82,67,7,4.7,0.9,-1.4,"2014-15"
"Joffrey Lauvergne",210.82,24,3.9,3.2,0.5,-20.4,"2014-15"
"Joey Dorsey",205.74,69,2.7,4,0.4,0.7,"2014-15"
"Joel Freeland",208.28,48,3.5,4,0.3,6.9,"2014-15"
"Joel Anthony",205.74,49,1.8,1.9,0.1,2.4,"2014-15"
"Joe Johnson",200.66,80,14.4,4.8,3.7,-2.5,"2014-15"
"Joe Ingles",203.2,79,5,2.2,2.3,-1.9,"2014-15"
"Joe Harris",198.12,51,2.7,0.8,0.5,-12.1,"2014-15"
"Justin Hamilton",213.36,41,5.3,3.3,0.9,-11.8,"2014-15"
"Jodie Meeks",193.04,60,11.1,1.7,1.3,-3.8,"2014-15"
"Justin Holiday",198.12,59,4.3,1.2,0.8,3,"2014-15"
"KJ McDaniels",198.12,62,7.9,3.2,1.2,-8.6,"2014-15"
"Kyrie Irving",190.5,75,21.7,3.2,5.2,6.5,"2014-15"
"Kyle Singler",203.2,80,6,2.4,1.1,-2.8,"2014-15"
"Kyle O'Quinn",208.28,51,5.8,3.9,1.2,-6.5,"2014-15"
"Kyle Lowry",182.88,70,17.8,4.7,6.8,3,"2014-15"
"Kyle Korver",200.66,75,12.1,4.1,2.6,10.9,"2014-15"
"Kyle Anderson",205.74,33,2.2,2.2,0.8,-4.8,"2014-15"
"Kostas Papanikolaou",203.2,43,4.2,2.7,2,-2.6,"2014-15"
"Kosta Koufos",213.36,81,5.2,5.3,0.5,4.3,"2014-15"
"Kobe Bryant",198.12,35,22.3,5.7,5.6,-12.2,"2014-15"
"Klay Thompson",200.66,77,21.7,3.2,2.9,15.8,"2014-15"
"Kirk Hinrich",193.04,66,5.7,1.8,2.2,1.9,"2014-15"
"Khris Middleton",200.66,79,13.4,4.4,2.3,6.9,"2014-15"
"Kevin Seraphin",208.28,79,6.6,3.6,0.7,-5.4,"2014-15"
"Kevin Martin",200.66,39,20,3.6,2.3,-10.9,"2014-15"
"Kevin Love",208.28,75,16.4,9.7,2.2,6.6,"2014-15"
"Kevin Garnett",210.82,47,6.9,6.6,1.6,0.2,"2014-15"
"Kevin Durant",205.74,27,25.4,6.6,4.1,7.2,"2014-15"
"Kenyon Martin",205.74,11,1.8,1.7,0.5,-2.3,"2014-15"
"Kentavious Caldwell-Pope",195.58,82,12.7,3.1,1.3,0.5,"2014-15"
"Kent Bazemore",195.58,75,5.2,3,1,-0.7,"2014-15"
"Kenneth Faried",203.2,75,12.6,8.9,1.2,-1.2,"2014-15"
"Kendrick Perkins",208.28,68,3.6,4.7,0.8,0.7,"2014-15"
"Kendall Marshall",193.04,28,4.2,1,3.1,8,"2014-15"
"Kemba Walker",185.42,62,17.3,3.5,5.1,-4.6,"2014-15"
"Kelly Olynyk",213.36,64,10.3,4.7,1.7,4.7,"2014-15"
"Kawhi Leonard",200.66,64,16.5,7.2,2.5,12,"2014-15"
"Kalin Lucas",185.42,1,0,0,0,-39.6,"2014-15"
"Jusuf Nurkic",210.82,62,6.9,6.2,0.8,-1.5,"2014-15"
"Lance Stephenson",195.58,61,8.2,4.5,3.9,-7.5,"2014-15"
"Joakim Noah",210.82,67,7.2,9.6,4.7,2.3,"2014-15"
"Jimmer Fredette",187.96,50,3.6,0.8,1.2,2.7,"2014-15"
"Jameer Nelson",182.88,63,8.3,2.3,4,-0.6,"2014-15"
"Jamal Crawford",195.58,64,15.8,1.9,2.5,2.3,"2014-15"
"Jamaal Franklin",195.58,3,1,0.7,1,-48.4,"2014-15"
"Jae Crowder",198.12,82,7.7,3.6,1.1,2.8,"2014-15"
"Jack Cooley",205.74,16,1.7,1.6,0.1,-2.2,"2014-15"
"Jabari Parker",203.2,25,12.3,5.5,1.7,-5.2,"2014-15"
"Jabari Brown",195.58,19,11.9,1.9,2.1,-13.4,"2014-15"
"JaVale McGee",213.36,23,4.6,2.7,0.1,-11.4,"2014-15"
"JaMychal Green",203.2,24,2.6,1.9,0.2,-7.8,"2014-15"
"JaKarr Sampson",205.74,74,5.2,2.2,1,-11,"2014-15"
"JR Smith",198.12,70,12.1,3.1,2.8,2.8,"2014-15"
"JJ Redick",193.04,78,16.4,2.1,1.8,11.8,"2014-15"
"JJ Hickson",205.74,73,7.6,6.2,0.8,-7.1,"2014-15"
"J.J. Barea",182.88,77,7.5,1.7,3.4,4.5,"2014-15"
"Ish Smith",182.88,55,6.1,1.8,3.3,-7.3,"2014-15"
"Isaiah Thomas",175.26,67,16.4,2.3,4.2,4.3,"2014-15"
"Isaiah Canaan",182.88,47,9.2,1.9,2.1,-3.8,"2014-15"
"Iman Shumpert",195.58,62,8,3.6,2.2,2.6,"2014-15"
"Ian Mahinmi",210.82,61,4.3,5.8,0.5,0.5,"2014-15"
"Ian Clark",190.5,30,1.9,0.5,0.4,-9.9,"2014-15"
"Hollis Thompson",203.2,71,8.8,2.8,1.2,-9.3,"2014-15"
"Henry Walker",198.12,24,7.3,3.4,1.2,-0.8,"2014-15"
"Henry Sims",208.28,73,8,4.9,1.1,-11.5,"2014-15"
"Hedo Turkoglu",208.28,62,3.7,1.6,0.6,0.1,"2014-15"
"Hassan Whiteside",213.36,48,11.8,10,0.1,-2.2,"2014-15"
"Harrison Barnes",203.2,82,10.1,5.5,1.4,12.6,"2014-15"
"Greivis Vasquez",198.12,82,9.5,2.6,3.7,2.5,"2014-15"
"James Ennis III",200.66,62,5,2.8,0.8,-0.1,"2014-15"
"Jimmy Butler",200.66,65,20,5.8,3.3,4.1,"2014-15"
"James Harden",195.58,81,27.4,5.7,7,5.8,"2014-15"
"James Jones",203.2,57,4.4,1.1,0.4,-10.5,"2014-15"
"Jerryd Bayless",190.5,77,7.8,2.7,3,0.7,"2014-15"
"Jerrelle Benimon",203,2,0,1.5,0,120,"2014-15"
"Jerome Jordan",213.36,44,3.1,2.4,0.3,-12.2,"2014-15"
"Jeremy Lin",190.5,74,11.2,2.6,4.6,-6.7,"2014-15"
"Jeremy Lamb",195.58,47,6.3,2.3,0.9,-6.3,"2014-15"
"Jeremy Evans",205.74,38,2.4,1.9,0.3,6.2,"2014-15"
"Jerel McNeal",190.5,6,1.5,0.5,0.3,-7.1,"2014-15"
"Jerami Grant",203.2,65,6.3,3,1.2,-6,"2014-15"
"Jeffery Taylor",200.66,29,4.4,1.8,0.8,-13.6,"2014-15"
"Jeff Withey",213.36,37,2.6,1.7,0.3,-5.4,"2014-15"
"Jeff Teague",187.96,73,15.9,2.5,7,8.6,"2014-15"
"Jeff Green",205.74,78,15,4.2,1.7,-3.2,"2014-15"
"Jeff Ayres",205.74,51,2.7,2.3,0.3,-7.9,"2014-15"
"Jeff Adrien",201,17,3.5,4.5,0.9,-4.8,"2014-15"
"Jason Thompson",210.82,81,6.1,6.5,1,-4.8,"2014-15"
"Jason Terry",187.96,77,7,1.6,1.9,3.7,"2014-15"
"Jason Smith",213.36,82,8,4,1.7,-13.4,"2014-15"
"Jason Richardson",198.12,19,9.1,3.5,2,-8,"2014-15"
"Jason Maxiell",200.66,61,3.3,3.3,0.3,-8.6,"2014-15"
"Jarrett Jack",190.5,80,12,3.1,4.7,-7.8,"2014-15"
"Jarnell Stokes",205.74,19,3,1.8,0.2,5.1,"2014-15"
"Jared Sullinger",205.74,58,13.3,7.6,2.3,-2.9,"2014-15"
"Jared Dudley",200.66,72,7.2,3.1,1.8,3.7,"2014-15"
"Jared Cunningham",193.04,19,1.8,0.5,0.5,3.1,"2014-15"
"Jannero Pargo",185.42,9,4.6,0.3,0.9,-3.6,"2014-15"
"James Young",198.12,31,3.4,1.4,0.4,-2.9,"2014-15"
"James Michael McAdoo",205.74,15,4.1,2.5,0.1,10.2,"2014-15"
"James Johnson",205.74,70,7.9,3.7,1.4,7,"2014-15"
"Timofey Mozgov",215.9,81,9.7,7.3,0.7,4.8,"2014-15"
