"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Jerry Stackhouse",198.12,79,15.8,3.4,3.1,-0.6,"1997-98"
"Jerome Williams",205.74,77,5.3,4.9,0.6,6.6,"1997-98"
"Jerome Kersey",200.66,37,6.3,3.6,1.2,8.7,"1997-98"
"Jermaine O'Neal",210.82,60,4.5,3.4,0.3,-0.1,"1997-98"
"Jerald Honeycutt",205.74,38,6.4,2.4,0.9,2.1,"1997-98"
"Jeff Nordgaard",200.66,13,1.4,1.1,0.2,4.4,"1997-98"
"Jeff Hornacek",193.04,80,14.2,3.4,4.4,9.4,"1997-98"
"Jeff Grayer",195.58,5,2,0.8,0.4,-7.3,"1997-98"
"Jayson Williams",208.28,65,12.9,13.6,1,3.3,"1997-98"
"Greg Foster",210.82,78,5.7,3.5,0.7,3,"1997-98"
"Greg Anthony",185.42,80,5.2,1.4,2.6,0.4,"1997-98"
"Joe Stephens",200.66,7,3.9,0.9,0.1,-24.2,"1997-98"
"Grant Long",205.74,40,3.5,3.8,0.6,1.4,"1997-98"
"Ed Stokes",213.36,4,0.8,1,0.3,-47.4,"1997-98"
"Ed Gray",190.5,30,7.6,1.5,1.1,-8.3,"1997-98"
"Duane Ferrell",200.66,50,1.9,0.9,0.5,-17.8,"1997-98"
"Duane Causwell",213.36,37,2.4,2.7,0.1,-6.1,"1997-98"
"Drew Barry",195.58,27,2.1,1.3,1.8,16,"1997-98"
"Doug West",198.12,38,4.1,2.2,1.2,-2.3,"1997-98"
"Doug Overton",190.5,23,2.7,0.6,1.6,-8.7,"1997-98"
"Doug Christie",198.12,78,16.5,5.2,3.6,-7.6,"1997-98"
"Donyell Marshall",205.74,73,15.4,8.6,2.2,-9.5,"1997-98"
"Dontonio Wingfield",203.2,3,0.3,1.3,0,-35.3,"1997-98"
"Dontae' Jones",203.2,15,2.9,0.6,0.3,-7.1,"1997-98"
"Donald Whiteside",177.8,3,0.7,0.3,0.3,-52.7,"1997-98"
"Eddie Johnson",200.66,75,8.4,2,1.2,-3.9,"1997-98"
"Donald Royal",203.2,31,2.5,1.3,0.5,7.7,"1997-98"
"Don MacLean",208.28,9,0.3,0.6,0,-18,"1997-98"
"Dikembe Mutombo",218.44,82,13.4,11.4,1,8,"1997-98"
"Dickey Simpkins",205.74,40,3.3,1.9,0.8,4.8,"1997-98"
"Detlef Schrempf",208.28,78,15.7,7.1,4.4,10.7,"1997-98"
"Derrick McKey",208.28,57,6.3,3.7,1.5,2.2,"1997-98"
"Derek Strong",205.74,58,12.7,7.4,0.9,1,"1997-98"
"Derek Harper",193.04,66,8.6,1.6,3.5,-0.4,"1997-98"
"Derek Grimm",205.74,9,1.6,0.4,0,-18.2,"1997-98"
"Greg Anderson",208.28,50,1.8,2.4,0.3,-6.9,"1997-98"
"Derek Fisher",185.42,82,5.8,2.4,4.1,9.1,"1997-98"
"Derek Anderson",195.58,66,11.7,2.8,3.4,3.9,"1997-98"
"Dennis Scott",203.2,81,11,3,1.9,-4.7,"1997-98"
"Don Reid",203.2,68,3.5,2.6,0.4,0.9,"1997-98"
"Eddie Jones",198.12,80,16.8,3.8,3.1,10.3,"1997-98"
"Derrick Coleman",208.28,59,17.6,9.9,2.5,-2.8,"1997-98"
"Eldridge Recasner",193.04,59,9.3,2.4,2,-1.9,"1997-98"
"Glenn Robinson",200.66,56,23.4,5.5,2.8,0.9,"1997-98"
"Elden Campbell",213.36,81,10.1,5.6,1,1.7,"1997-98"
"God Shammgod",182.88,20,3.1,0.4,1.8,-5.9,"1997-98"
"Gerald Wilkins",198.12,72,5.3,1.3,1.1,-7.6,"1997-98"
"Gerald Madkins",193.04,19,1.9,0.8,2.4,-2.8,"1997-98"
"Glen Rice",203.2,82,22.3,4.3,2.2,2,"1997-98"
"Grant Hill",203.2,81,21.1,7.7,6.8,3.2,"1997-98"
"George McCloud",203.2,63,7.2,3.5,1.3,3.5,"1997-98"
"George Lynch",203.2,82,7.5,4.4,1.5,-3.3,"1997-98"
"Gary Trent",203.2,54,11.7,6.3,1.3,-5.6,"1997-98"
"Gary Payton",193.04,82,19.2,4.6,8.3,10.4,"1997-98"
"Gary Grant",190.5,22,4.8,2.2,3.8,0,"1997-98"
"Fred Hoiberg",193.04,65,4,1.9,0.7,1.5,"1997-98"
"Felton Spencer",213.36,68,2.4,3.3,0.3,-11.3,"1997-98"
"George Zidek",213.36,12,2.4,1.4,0.2,-12.3,"1997-98"
"Ervin Johnson",210.82,81,8,8.5,0.7,-1.3,"1997-98"
"Elliot Perry",182.88,81,7.3,1.3,2.8,-6.4,"1997-98"
"Etdrick Bohannon",205.74,5,0,1.2,0.2,-20.6,"1997-98"
"Eric Montross",213.36,48,2.9,4.1,0.2,-12.3,"1997-98"
"Eric Piatkowski",200.66,67,11.3,3.5,1.3,-8.3,"1997-98"
"Eric Riley",213.36,39,3.6,3.4,0.6,-6.3,"1997-98"
"Eric Murdock",185.42,82,6.2,1.9,2.7,2,"1997-98"
"Eric Washington",193.04,66,7.7,1.9,1.2,-18.1,"1997-98"
"Eric Williams",203.2,4,19.8,5.3,3,-7.6,"1997-98"
"Erick Dampier",210.82,82,11.8,8.7,1.1,-10.1,"1997-98"
"Erick Strickland",190.5,67,7.6,2.4,2.5,-7.4,"1997-98"
"Eric Snow",190.5,64,3.3,1.3,2.8,-0.3,"1997-98"
"Emanual Davis",195.58,45,4.1,1,1.3,-2,"1997-98"
