"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Keon Clark",210.82,2,2,3.5,0.5,24.6,"2003-04"
"Kerry Kittles",195.58,82,13.1,4,2.5,4.5,"2003-04"
"Kevin Garnett",210.82,82,24.2,13.9,5,10.4,"2003-04"
"Kevin Ollie",187.96,82,4.2,2.1,2.9,-0.9,"2003-04"
"Kevin Willis",213.36,48,3.4,2,0.2,-0.9,"2003-04"
"Matt Barnes",200.66,38,4.5,4,1.3,-13.4,"2003-04"
"Keyon Dooling",190.5,58,6.2,1.4,2.2,-8.4,"2003-04"
"Kirk Penney",195.58,2,1.5,0.5,0.5,-9,"2003-04"
"Kobe Bryant",198.12,65,24,5.5,5.1,6.2,"2003-04"
"Kurt Thomas",205.74,80,11.1,8.3,1.9,-0.4,"2003-04"
"Kwame Brown",210.82,74,10.9,7.4,1.5,-4.2,"2003-04"
"Kyle Korver",200.66,74,4.5,1.5,0.5,-1.9,"2003-04"
"Lamar Odom",208.28,80,17.1,9.7,4.1,0.5,"2003-04"
"Lamond Murray",200.66,33,6,2.7,0.8,-8.9,"2003-04"
"Larry Hughes",195.58,61,18.8,5.3,2.4,-5.5,"2003-04"
"Latrell Sprewell",195.58,82,16.8,3.8,3.5,7.7,"2003-04"
"LeBron James",203.2,79,20.9,5.5,5.9,-2.6,"2003-04"
"Leandro Barbosa",190.5,70,7.9,1.8,2.4,-4,"2003-04"
"Kirk Hinrich",190.5,76,12,3.4,6.8,-4.6,"2003-04"
"Rashard Lewis",208.28,80,17.8,6.5,2.2,-0.2,"2003-04"
"Matt Carroll",198.12,16,1.2,0.4,0.1,-13.7,"2003-04"
"Maurice Carter",195.58,10,4.2,1.1,0.4,1.8,"2003-04"
"Nene",210.82,77,11.8,6.5,2.2,4.9,"2003-04"
"Nick Van Exel",185.42,39,12.6,2.7,5.3,-7.1,"2003-04"
"Nikoloz Tskitishvili",213.36,39,2.7,1.6,0.3,-6.6,"2003-04"
"Olden Polynice",208.28,2,0,1,0.5,1.8,"2003-04"
"Oliver Miller",205.74,48,2.5,2.7,0.8,0.6,"2003-04"
"Omar Cook",185.42,17,0.8,0.4,1.4,-8.5,"2003-04"
"Othella Harrington",205.74,56,4.6,3.2,0.5,-4.4,"2003-04"
"P.J. Brown",210.82,80,10.5,8.6,1.9,1.4,"2003-04"
"Pat Garrity",205.74,2,1,0,0.5,-38.7,"2003-04"
"Pau Gasol",213.36,78,17.7,7.7,2.5,2.3,"2003-04"
"Paul Grant",213.36,10,2.5,1.7,0.3,-14.5,"2003-04"
"Paul Pierce",198.12,80,23,6.5,5.1,-0.1,"2003-04"
"Paul Shirley",208.28,7,3,2.3,0.6,-13.8,"2003-04"
"Peja Stojakovic",208.28,81,24.2,6.3,2.1,6.1,"2003-04"
"Popeye Jones",203.2,5,0,0.2,0,-34,"2003-04"
"Predrag Drobnjak",210.82,61,6.3,3.2,0.6,-13.3,"2003-04"
"Primoz Brezec",215.9,18,1.6,0.8,0.2,-10.8,"2003-04"
"Quentin Richardson",195.58,65,17.2,6.4,2.1,-4.8,"2003-04"
"Quincy Lewis",200.66,14,1.1,0.5,0.1,-28.4,"2003-04"
"Qyntel Woods",203.2,62,3.6,2.2,0.7,-7.1,"2003-04"
"Raef LaFrentz",210.82,17,7.8,4.6,1.4,10.7,"2003-04"
"Rafer Alston",187.96,82,10.2,2.8,4.5,1.3,"2003-04"
"Raja Bell",195.58,82,11.2,2.9,1.3,-3.1,"2003-04"
"Ndudi Ebi",205.74,17,0.8,0.2,0.2,-12.8,"2003-04"
"Nazr Mohammed",208.28,80,7.4,5.9,0.5,-6.4,"2003-04"
"Morris Peterson",200.66,82,8.3,3.2,1.4,-1.5,"2003-04"
"Moochie Norris",187.96,66,3.5,1,1.8,-1.9,"2003-04"
"Maurice Taylor",205.74,75,11.5,5.1,1.4,-1.3,"2003-04"
"Mehmet Okur",210.82,71,9.6,5.9,1,7.8,"2003-04"
"Melvin Ely",208.28,42,3.7,2.4,0.5,-1,"2003-04"
"Mengke Bateer",210.82,7,1.1,1.1,0.1,-9.8,"2003-04"
"Metta World Peace",200.66,73,18.3,5.3,3.7,8.4,"2003-04"
"Michael Bradley",208.28,16,0.9,1.4,0.1,-7.5,"2003-04"
"Michael Curry",195.58,70,2.9,1.2,0.8,-6,"2003-04"
"Michael Doleac",210.82,72,4.5,3.7,0.6,-4.8,"2003-04"
"Michael Finley",200.66,72,18.6,4.5,2.9,5.2,"2003-04"
"Michael Olowokandi",213.36,43,6.5,5.7,0.6,10.3,"2003-04"
"Michael Redd",198.12,82,21.7,5,2.3,-1.3,"2003-04"
"Matt Harpring",200.66,31,16.2,8,2,1.1,"2003-04"
"Michael Ruffin",203.2,41,2.2,5,1,-5.7,"2003-04"
"Michael Sweetney",203.2,42,4.3,3.7,0.3,3.2,"2003-04"
"Mickael Pietrus",198.12,53,5.3,2.2,0.5,6.4,"2003-04"
"Mike Bibby",185.42,82,18.4,3.4,5.4,5.5,"2003-04"
"Mike Dunleavy",205.74,75,11.7,5.9,2.9,-3.9,"2003-04"
"Mike James",187.96,81,9.3,2.9,4.2,2.5,"2003-04"
"Mike Miller",203.2,65,11.1,3.3,3.6,3.5,"2003-04"
"Mike Wilks",180.34,26,1.9,0.6,0.7,6.1,"2003-04"
"Mikki Moore",213.36,32,4.1,2.6,0.6,-3,"2003-04"
"Milt Palacio",190.5,59,4.4,1.7,3.1,-7.2,"2003-04"
"Mitchell Butler",195.58,41,3.3,1.7,0.8,1.7,"2003-04"
"Mo Williams",185.42,57,5,1.3,1.3,-6.6,"2003-04"
"Michael Stewart",208.28,25,0.5,1.2,0,-15.9,"2003-04"
"Jon Barry",195.58,57,6.2,2.2,2.6,0.3,"2003-04"
"Brian Cardinal",203.2,76,9.6,4.2,1.4,3.7,"2003-04"
