"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Jeff Foster",210.82,77,2.1,3.6,0.7,0.9,"2002-03"
"Jay Williams",187.96,75,9.5,2.6,4.7,-9.8,"2002-03"
"Jason Williams",185.42,76,12.1,2.8,8.3,-3.6,"2002-03"
"Jason Terry",187.96,81,17.2,3.4,7.4,-2.2,"2002-03"
"Jason Richardson",198.12,82,15.6,4.6,3,-3.1,"2002-03"
"Jason Kidd",193.04,80,18.7,6.3,8.9,7.6,"2002-03"
"Jason Collins",213.36,81,5.7,4.5,1.1,7.6,"2002-03"
"Jason Collier",213.36,13,2.8,2.2,0.1,-5.4,"2002-03"
"Greg Buckner",193.04,75,6,2.9,1.3,3.5,"2002-03"
"Darvin Ham",200.66,75,2.4,2,0.5,-0.8,"2002-03"
"Grant Long",205.74,41,1.8,2,0.6,-4.2,"2002-03"
"Gordan Giricek",198.12,76,12.3,3.1,1.8,-3.6,"2002-03"
"Eddie House",185.42,55,7.5,1.8,1.6,-7.7,"2002-03"
"Eddie Griffin",208.28,77,8.6,6,1.1,4.1,"2002-03"
"Earl Watson",185.42,79,5.5,2.1,2.8,-1.3,"2002-03"
"Earl Boykins",165.1,68,8.8,1.3,3.3,3.1,"2002-03"
"Drew Gooden",208.28,70,12.5,6.5,1.2,-3.7,"2002-03"
"Doug Christie",198.12,80,9.4,4.3,4.7,9.4,"2002-03"
"Donyell Marshall",205.74,78,13.4,9,1.8,-5.6,"2002-03"
"Donny Marshall",200.66,3,0,1,0,-64.4,"2002-03"
"Donnell Harvey",203.2,77,7.9,5.3,1.3,-11.7,"2002-03"
"Don Reid",203.2,1,1,0,0,-38.6,"2002-03"
"Dirk Nowitzki",213.36,80,25.1,9.9,3,12.9,"2002-03"
"Dion Glover",195.58,76,9.7,3.7,1.9,1,"2002-03"
"Dikembe Mutombo",218.44,24,5.8,6.4,0.8,9.7,"2002-03"
"Devin Brown",195.58,10,3,1.8,0.7,-8.4,"2002-03"
"Devean George",203.2,71,6.9,4,1.3,2.7,"2002-03"
"Desmond Mason",195.58,80,14.3,6.5,2,0.4,"2002-03"
"Derrick Coleman",208.28,64,9.4,7,1.4,6.3,"2002-03"
"Derek Fisher",185.42,82,10.5,2.9,3.6,4.4,"2002-03"
"Derek Anderson",195.58,76,13.9,3.5,4.3,4.4,"2002-03"
"Dean Oliver",180.34,15,1.5,1.1,1.5,-9.1,"2002-03"
"DeShawn Stevenson",195.58,61,4.6,1.4,0.7,-9.8,"2002-03"
"DeSagana Diop",213.36,80,1.5,2.7,0.5,-14,"2002-03"
"David Wesley",185.42,73,16.7,2.4,3.4,2.4,"2002-03"
"Eddie Jones",198.12,47,18.5,4.8,3.7,-2.5,"2002-03"
"Grant Hill",203.2,29,14.5,7.1,4.2,4.6,"2002-03"
"Eddie Robinson",205.74,64,5.7,3.1,1,-4.1,"2002-03"
"Eduardo Najera",203.2,48,6.7,4.6,1,13.9,"2002-03"
"Glenn Robinson",200.66,69,20.8,6.6,3,-3.8,"2002-03"
"Randy Livingston",193.04,2,3,0,0.5,0.7,"2002-03"
"Gilbert Arenas",190.5,82,18.3,4.7,6.3,-1.8,"2002-03"
"Gerald Wallace",200.66,47,4.7,2.7,0.5,3.7,"2002-03"
"George Lynch",203.2,81,4.5,4.4,1.3,4.8,"2002-03"
"Gary Trent",203.2,80,6,3.6,1,-2.7,"2002-03"
"Gary Payton",193.04,80,20.4,4.2,8.3,-1,"2002-03"
"Fred Jones",187.96,19,1.2,0.5,0.3,-4.6,"2002-03"
"Fred Hoiberg",195.58,63,2.3,2.2,1.1,0.1,"2002-03"
"Frank Williams",190.5,21,1.3,0.9,1.6,-29.2,"2002-03"
"Eddy Curry",210.82,81,10.5,4.4,0.5,-6.3,"2002-03"
"Flip Murray",193.04,14,1.9,0.3,0.4,-4.1,"2002-03"
"Etan Thomas",208.28,38,4.8,4.3,0.1,0.6,"2002-03"
"Ervin Johnson",210.82,69,2.2,4.3,0.3,2.2,"2002-03"
"Erick Strickland",190.5,71,6.5,2,2.9,2.5,"2002-03"
"Erick Dampier",210.82,82,8.2,6.6,0.7,-4.3,"2002-03"
"Eric Williams",203.2,82,9.1,4.7,1.7,1.9,"2002-03"
"Eric Snow",190.5,82,12.9,3.7,6.6,1,"2002-03"
"Eric Piatkowski",198.12,62,9.7,2.5,1.1,0.2,"2002-03"
"Emanual Davis",195.58,24,3.7,1.8,1.5,-6,"2002-03"
"Elton Brand",203.2,62,18.5,11.3,2.5,-2.7,"2002-03"
"Elden Campbell",213.36,56,6.1,3.2,0.9,4.9,"2002-03"
"Efthimios Rentzias",210.82,35,1.5,0.7,0.2,-12,"2002-03"
"Evan Eschmeyer",210.82,17,1,1.7,0.4,-6.1,"2002-03"
"Randy Brown",187.96,32,1.3,0.8,1.1,-1.2,"2002-03"
