"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Jamie Feick",203.2,81,5.7,9.3,0.8,-1.1,"1999-00"
"James Posey",203.2,81,8.2,3.9,1.8,-1.6,"1999-00"
"Jamal Mashburn",203.2,76,17.5,5,3.9,6.6,"1999-00"
"Jalen Rose",203.2,80,18.2,4.8,4,4.5,"1999-00"
"Jahidi White",205.74,80,7.1,6.9,0.2,-3.4,"1999-00"
"Jacque Vaughn",185.42,78,3.7,0.8,1.6,-5.1,"1999-00"
"Eric Murdock",185.42,40,5.6,1.9,2.7,-9.9,"1999-00"
"J.R. Reid",205.74,34,4.4,3.4,0.5,-3.8,"1999-00"
"Ike Austin",208.28,59,6.7,4.8,1.3,-8.2,"1999-00"
"Hubert Davis",195.58,79,7.4,1.7,1.8,-4.3,"1999-00"
"Howard Eisley",187.96,82,8.6,2.1,4.2,-1,"1999-00"
"Horace Grant",208.28,76,8.1,7.8,2.5,1.8,"1999-00"
"Hersey Hawkins",190.5,61,7.9,2.9,2.2,-14.3,"1999-00"
"Haywoode Workman",187.96,36,2.4,0.7,1.7,-9,"1999-00"
"Harold Jamison",203.2,12,1.5,1.8,0.3,-14.6,"1999-00"
"Hakeem Olajuwon",213.36,44,10.3,6.2,1.4,-3.2,"1999-00"
"Greg Ostertag",218.44,81,4.5,6,0.2,4.6,"1999-00"
"Greg Foster",210.82,60,3.4,1.8,0.7,-0.3,"1999-00"
"Isaiah Rider",195.58,60,19.3,4.3,3.7,-1.3,"1999-00"
"Eric Montross",213.36,51,0.8,1.4,0.1,-4.6,"1999-00"
"Ira Bowman",195.58,11,0.5,0.2,0.1,-32.1,"1999-00"
"Elton Brand",203.2,81,20.1,10,1.9,-12.8,"1999-00"
"Derek Hood",203.2,2,0,0.5,0,-87.9,"1999-00"
"Derek Fisher",185.42,78,6.3,1.8,2.8,13.4,"1999-00"
"Derek Anderson",195.58,64,16.9,4,3.4,-13.3,"1999-00"
"Dennis Scott",203.2,66,5.6,1.6,1,-6.5,"1999-00"
"Dennis Rodman",200.66,12,2.8,14.3,1.2,-7.1,"1999-00"
"Dell Curry",195.58,67,7.6,1.5,1.3,-1.3,"1999-00"
"Dee Brown",187.96,38,6.9,1.4,2.3,-1.2,"1999-00"
"Dedric Willoughby",190.5,25,7.6,2,2.6,-6,"1999-00"
"Dean Garrett",210.82,56,2,2.5,0.3,3.1,"1999-00"
"DeMarco Johnson",205.74,5,1.2,1.4,0,-0.3,"1999-00"
"Derek Strong",205.74,20,2.7,2.2,0.2,-8.3,"1999-00"
"David Wingate",195.58,7,0.3,0.3,0.4,-29,"1999-00"
"David Robinson",215.9,80,17.8,9.6,1.8,8.5,"1999-00"
"Darvin Ham",200.66,35,5.1,4.9,1.2,4.9,"1999-00"
"Darrick Martin",180.34,71,5.7,0.6,1.7,1.9,"1999-00"
"Danny Manning",208.28,72,4.6,2.9,1,-2,"1999-00"
"Danny Fortson",200.66,55,7.6,6.7,0.5,-1.7,"1999-00"
"Danny Ferry",208.28,63,7.3,3.8,1.1,-0.6,"1999-00"
"Dana Barros",180.34,72,7.2,1.4,1.8,-6,"1999-00"
"Dan Majerle",198.12,69,7.3,4.8,3,5.6,"1999-00"
"Damon Stoudamire",177.8,78,12.5,3.1,5.2,7.4,"1999-00"
"Emanual Davis",195.58,54,4,1.9,1.3,-2,"1999-00"
"David Wesley",185.42,82,13.6,2.7,5.6,1.8,"1999-00"
"Derrick Coleman",208.28,74,16.7,8.5,2.4,1.2,"1999-00"
"Darrell Armstrong",185.42,82,16.2,3.3,6.1,0.4,"1999-00"
"Derrick McKey",208.28,32,4.3,4.2,1.1,6,"1999-00"
"Elden Campbell",213.36,78,12.7,7.6,1.7,2.7,"1999-00"
"Eddie Robinson",205.74,67,7,2.7,0.5,6.1,"1999-00"
"Eddie Jones",198.12,72,20.1,4.8,4.2,6.3,"1999-00"
"Earl Boykins",165.1,26,5.3,1,1.8,-11.8,"1999-00"
"Eldridge Recasner",193.04,7,1,0.6,0.7,-13.6,"1999-00"
"Duane Causwell",213.36,25,2.6,1.9,0.1,-14.9,"1999-00"
"Elliot Perry",182.88,60,5.3,1,2.3,-2.5,"1999-00"
"Drew Barry",195.58,16,2.6,0.8,2.1,-9.6,"1999-00"
"Doug West",198.12,38,4,1.9,1.1,3.2,"1999-00"
"Doug Christie",198.12,73,12.4,3.9,4.4,0.3,"1999-00"
"Donyell Marshall",205.74,64,14.2,10,2.6,-10.4,"1999-00"
"Doug Overton",190.5,48,3.2,0.7,1.1,-2.9,"1999-00"
"Donny Marshall",200.66,6,1.8,0.2,0,1.6,"1999-00"
"Detlef Schrempf",208.28,77,7.5,4.3,2.6,7,"1999-00"
"Devean George",203.2,49,3.2,1.5,0.2,4.1,"1999-00"
"Devin Gray",200.66,21,2.3,1.2,0.2,-7.1,"1999-00"
"Dikembe Mutombo",218.44,82,11.5,14.1,1.3,-2.5,"1999-00"
"Dickey Simpkins",205.74,69,4.2,5.4,1.4,-12.1,"1999-00"
"Dirk Nowitzki",213.36,82,17.5,6.5,2.5,0.5,"1999-00"
"Don MacLean",208.28,16,2.6,1.4,0.5,-8.5,"1999-00"
"Don Reid",203.2,38,3.8,2.7,0.3,0.1,"1999-00"
"Dion Glover",195.58,30,6.5,1.3,0.9,-13.9,"1999-00"
"Derrick Dial",193.04,8,5,3.3,0.6,10.3,"1999-00"
